folder_name,gt_distance,distance_to_boundary,distance_to_centroid,frame_used
E_convex_2,2,31,113.34460662625278,384
E_concave_9,9,90,176.7364930461579,321
exp_8,8,62,135.63255756759247,364
flipped_E_convex_8,8,70,157.15832066007124,347
flipped_B_convex_0,0,31,102.68207067149037,398
flipped_C_convex_3,3,44,108.89945150467335,392
B_concave_8,8,45,127.78761747217513,367
G_convex_4,4,61,155.26596526821842,351
B_convex_3,3,44,116.50708651444963,385
flipped_G_concave_8,8,70,142.41834628278812,353
flipped_exp_3,3,25,99.97561660182264,397
G_convex_1,1,58,146.79612915974985,363
C_convex_6,6,53,127.3666466332494,379
H_convex_3,3,50,136.9561080811265,364
flipped_D_convex_2,2,45,118.28182106147796,387
flipped_E_convex_5,5,42,129.13850249520942,373
G_concave_9,9,501,150.8281942858582,334
C_concave_1,1,-5,86.39287207938706,402
flipped_E_convex_4,4,48,128.3157213356257,376
flipped_exp_1,1,20,94.43611040918677,405
flipped_A_convex_3,3,54,135.14270711527493,372
flipped_G_concave_3,3,-89,48.629009806529595,386
flipped_F_concave_5,5,15,123.16473471500632,372
flipped_G_concave_7,7,56,133.07236095687463,366
B_concave_5,5,-86,47.20240571992291,392
flipped_G_convex_7,7,99,180.7232526409426,335
flipped_H_convex_2,2,45,135.59200241438484,368
flipped_G_concave_6,6,50,124.95063616349809,373
flipped_C_convex_4,4,40,109.39327996275782,388
A_concave_3,3,-10,84.84346108045563,391
H_concave_8,8,117,158.96522319654366,350
A_concave_2,2,-1,86.54618315521446,395
D_convex_6,6,59,135.85170385736996,370
flipped_warmup_1,1,20,94.43611040918677,405
flipped_G_convex_9,9,143,222.89127631307895,303
E_convex_3,3,44,124.35835830093785,380
F_concave_0,0,-130,33.88941706044894,392
flipped_E_concave_2,2,26,119.55498179770028,377
D_convex_0,0,27,104.18974989264248,395
D_concave_0,0,-73,36.76962194603421,406
H_concave_6,6,-81,77.75986324031942,370
flipped_B_concave_4,4,-148,8.111006974788367,397
flipped_F_convex_2,2,52,126.48735933385426,378
flipped_D_concave_3,3,10,92.63630918785417,394
A_concave_4,4,5,92.19016341144604,387
flipped_F_concave_8,8,115,172.77494426594242,347
H_convex_8,8,87,179.89959218236635,331
exp_6,6,41,114.93420353524111,384
flipped_A_convex_8,8,88,166.8652006617892,339
F_convex_8,8,84,161.5878249742191,341
G_convex_8,8,98,186.2316185924217,322
B_concave_0,0,-95,35.86276865176094,412
flipped_D_convex_8,8,78,153.33501353216076,350
exp_0,0,9,86.76714695328593,409
flipped_H_concave_0,0,-99,71.53880435603865,391
flipped_warmup_2,2,36,104.96574753554059,401
G_convex_6,6,70,163.4229226697247,342
flipped_E_concave_4,4,27,124.74862090771327,369
flipped_D_concave_1,1,-123,20.667999931692453,402
flipped_G_convex_3,3,83,165.08846002878076,355
B_convex_6,6,51,124.22309207988047,372
exp_4,4,32,106.53382426910284,393
flipped_G_convex_5,5,115,184.84774312516438,347
D_concave_8,8,-41,77.59706624144624,361
D_concave_4,4,-80,43.967298099092275,390
flipped_A_convex_0,0,43,122.17883667147359,384
flipped_C_convex_8,8,78,147.6291945814982,359
B_concave_7,7,-50,79.71472726,380
flipped_C_convex_7,7,65,134.18400805457944,372
flipped_D_convex_7,7,63,145.86296991335203,363
E_convex_1,1,36,116.1307677979038,388
F_concave_4,4,-142,30.066929844956796,376
flipped_D_convex_4,4,43,117.92716751538819,379
flipped_F_concave_6,6,31,126.06308637272139,367
D_convex_3,3,45,119.72303238222655,383
C_concave_2,2,18,96.49462595968897,398
flipped_C_concave_7,7,51,121.73512766360517,374
H_concave_9,9,87,175.20884262478003,331
C_convex_5,5,44,113.6923543,384
flipped_H_concave_3,3,3,120.60105044476873,383
H_concave_7,7,-54,104.96553187843942,363
H_convex_4,4,54,147.77369152152028,360
F_concave_3,3,-74,63.696739113709036,380
flipped_F_convex_4,4,53,134.81589537545864,370
H_convex_7,7,70,155.26364111381218,344
flipped_A_convex_1,1,47,127.48221302446919,380
flipped_B_concave_3,3,-111,31.22796940591316,400
flipped_B_convex_1,1,36,108.50986238594238,393
E_concave_8,8,69,157.9923384299205,340
F_convex_7,7,70,149.25773997250073,354
H_convex_1,1,43,129.95444628467766,372
warmup_4,4,32,106.53382426910284,393
F_convex_9,9,103,179.6220634290466,322
flipped_E_concave_3,3,45,128.27328836293387,373
flipped_D_convex_1,1,10,95.54962615020084,391
C_concave_3,3,-9,91.73734325207211,394
flipped_B_convex_8,8,77,148.35219382055655,352
F_concave_9,9,79,169.32171292220377,328
flipped_A_concave_7,7,39,121.20884216515154,371
flipped_B_concave_1,1,-138,7.934497312627966,408
flipped_H_convex_9,9,105,192.7128220378433,312
flipped_C_concave_5,5,43,116.00744813860501,386
flipped_F_concave_7,7,-5,113.48850651861525,360
flipped_G_concave_0,0,-23,77.87743081,399
C_convex_2,2,33,101.14398493967417,396
C_concave_0,0,-11,74.74466954441067,406
G_concave_5,5,501,96.44180774977946,378
flipped_H_concave_4,4,-1,113.0957895010091,379
flipped_F_convex_6,6,62,142.49504422087116,361
flipped_E_concave_0,0,13,111.0539665978275,385
H_convex_6,6,64,158.17818627167352,351
flipped_C_convex_1,1,42,103.49376851385301,400
F_convex_5,5,58,137.2430719228043,366
H_concave_2,2,-103,26.70547426893137,387
warmup_3,3,35,106.51008317387836,397
C_concave_9,9,86,156.17657526841455,342
flipped_C_concave_6,6,22,109.7940865362312,381
flipped_A_concave_1,1,3,88.46321165052403,399
D_convex_5,5,53,128.3280622722209,375
exp_9,9,81,154.8955985319142,345
flipped_C_convex_0,0,27,94.65159587,404
A_convex_4,4,58,134.71596266800375,368
A_convex_9,9,106,185.0586953526295,320
